,Seed,learningRate,backtest#,before,after,roadTest,,,,,,
0,20191018 02581571327880,PPO2_portfolio2,42,0.01,0,1998-01-02,2002-03-11,-87.77499389648438,-388.9901123046875,2006-05-11,235.74440002441406
1,20191018 02581571327880,PPO2_portfolio2,42,0.01,1,1998-01-02,2006-05-11,-1419.6363525390625,-1195.192626953125,2010-07-15,295.6520080566406
2,20191018 02581571327880,PPO2_portfolio2,42,0.01,2,1998-01-02,2010-07-15,3898.631103515625,5791.5712890625,2014-09-17,433.52203369140625
3,20191018 02581571327880,PPO2_portfolio2,42,0.01,3,1998-01-02,2014-09-17,1406.404052734375,9998.8876953125,2018-11-16,2755.026611328125
,timestamp,Model,Seed,learningRate,backtest  # ,StartTrainDate,EndTrainDate,before,after,testDate,roadTest
0,20191018 02581571327935,ACKTR_portfolio2,42,0.01,0,1998-01-02,2002-03-11,-32.71879577636719,-709.8033447265625,2006-05-11,88.46509552001953
1,20191018 02581571327935,ACKTR_portfolio2,42,0.01,1,1998-01-02,2006-05-11,-1212.84423828125,381.202392578125,2010-07-15,-397.4289855957031
2,20191018 02581571327935,ACKTR_portfolio2,42,0.01,2,1998-01-02,2010-07-15,5748.375,3952.684814453125,2014-09-17,-1030.858642578125
3,20191018 02581571327935,ACKTR_portfolio2,42,0.01,3,1998-01-02,2014-09-17,105.18911743164062,-2460.966064453125,2018-11-16,3529.9619140625
,timestamp,Model,Seed,learningRate,backtest  # ,StartTrainDate,EndTrainDate,before,after,testDate,roadTest
0,20191018 02591571327987,A2C_portfolio2,42,0.01,0,1998-01-02,2002-03-11,1.5612716674804688,-890.7993774414062,2006-05-11,55.939544677734375
1,20191018 02591571327987,A2C_portfolio2,42,0.01,1,1998-01-02,2006-05-11,-974.1505737304688,-429.1723937988281,2010-07-15,1223.5914306640625
2,20191018 02591571327987,A2C_portfolio2,42,0.01,2,1998-01-02,2010-07-15,4172.38427734375,6554.48486328125,2014-09-17,-329.3697814941406
3,20191018 02591571327987,A2C_portfolio2,42,0.01,3,1998-01-02,2014-09-17,1483.4544677734375,-2148.464111328125,2018-11-16,2747.5185546875
,timestamp,Model,Seed,learningRate,backtest  # ,StartTrainDate,EndTrainDate,before,after,testDate,roadTest
0,20191018 03001571328041,TRPO_portfolio2,42,0.01,0,1998-01-02,2002-03-11,-108.43804931640625,620.4967041015625,2006-05-11,-68.0826644897461
1,20191018 03001571328041,TRPO_portfolio2,42,0.01,1,1998-01-02,2006-05-11,-1329.8846435546875,69.14799499511719,2010-07-15,1395.1112060546875
2,20191018 03001571328041,TRPO_portfolio2,42,0.01,2,1998-01-02,2010-07-15,3833.30029296875,-556.4168090820312,2014-09-17,-3012.55126953125
3,20191018 03001571328041,TRPO_portfolio2,42,0.01,3,1998-01-02,2014-09-17,1930.8653564453125,-4208.3837890625,2018-11-16,493.71392822265625
